# Sequence file : ecoli_cds.fasta
# Uncap option is used.

# Sequence_name	Start_pos	End_pos	Stopped_or_skipped	Transit_path_length	Prob_log_score	HT_index
AAC75740.1	1	166	None	165	-624.6294	-3.785632
AAC75741.1	1	353	None	352	-1285.798	-3.652835
AAC75742.1	1	165	None	164	-612.8964	-3.737173
AAC75743.1	1	361	None	360	-1356.48	-3.768
AAT48148.1	1	187	None	186	-713.3873	-3.835416
AAT48149.1	1	319	None	318	-1207.038	-3.795716
AAC75746.1	1	123	None	122	-478.7893	-3.924502
AAC75747.1	1	259	None	258	-975.9007	-3.782561
AAC75748.1	1	119	None	118	-467.3866	-3.960903
AAC75749.1	1	257	None	256	-984.4582	-3.84554
AAC75750.2	1	321	None	320	-1162.186	-3.631832
AAC75751.2	1	504	None	503	-1880.065	-3.737703
AAC75752.1	1	479	None	478	-1815.085	-3.797249
AAC75753.1	1	377	None	376	-1398.006	-3.718101
AAC75754.1	1	750	None	749	-2855.468	-3.812374
AAC75755.1	1	175	None	174	-676.4325	-3.887543
AAC75756.2	1	336	None	335	-1273.717	-3.80214
AAT48150.1	1	485	None	484	-1792.784	-3.7041
AAC75758.1	1	474	None	473	-1771.573	-3.745397
AAC75759.1	1	156	None	155	-568.8078	-3.669727
AAC75760.1	1	136	None	135	-506.8185	-3.754211
AAC75761.1	1	255	None	254	-955.2936	-3.760998
AAC75762.1	1	180	None	179	-692.1905	-3.866986
AAC75763.1	1	569	None	568	-2113.04	-3.720141
AAC75764.1	1	307	None	306	-1114.352	-3.641672
AAC75765.1	1	608	None	607	-2246.254	-3.700583
AAC75766.1	1	203	None	202	-788.3014	-3.902482
AAC75767.1	1	153	None	152	-587.6873	-3.866363
AAC75768.1	1	116	None	115	-463.5022	-4.030454
AAC75769.1	1	290	None	289	-1087.355	-3.762474
AAC75770.1	1	90	None	89	-337.1918	-3.788672
AAC75771.1	1	373	None	372	-1411.123	-3.793342
AAC75772.2	1	336	None	335	-1240.691	-3.703556
AAC75773.1	1	692	None	691	-2603.985	-3.768429
AAC75774.1	1	117	None	116	-448.8964	-3.869796
AAC75775.1	1	853	None	852	-3172.648	-3.723766
AAC75776.1	1	218	None	217	-856.0644	-3.944997
AAC75777.2	1	255	None	254	-988.9109	-3.89335
AAC75778.1	1	302	None	301	-1155.782	-3.839808
AAC75779.1	1	388	None	387	-1498.964	-3.873291
AAC75780.1	1	212	None	211	-810.0587	-3.839141
AAC75781.1	1	258	None	257	-1001.308	-3.896141
AAC75782.1	1	454	None	453	-1769.206	-3.905532
AAC75783.1	1	330	None	329	-1257.568	-3.822396
AAC75784.1	1	379	None	378	-1489.681	-3.940955
AAC75785.1	1	208	None	207	-803.5259	-3.881768
AAC75786.1	1	253	None	252	-981.4822	-3.89477
AAC75787.1	1	349	None	348	-1321.391	-3.797101
AAC75788.1	1	159	None	158	-589.9599	-3.733923
AAC75789.1	1	236	None	235	-917.3415	-3.903581
AAC75790.1	1	103	None	102	-395.7435	-3.879838
AAC75791.1	1	107	None	106	-403.3555	-3.80524
AAC75792.1	1	201	None	200	-764.7197	-3.823598
AAC75793.1	1	475	None	474	-1773.45	-3.741455
AAC75794.1	1	302	None	301	-1117.12	-3.711361
AAC75795.1	1	345	None	344	-1347.977	-3.918537
AAC75796.2	1	94	None	93	-387.1843	-4.163272
AAC75797.1	1	305	None	304	-1241.593	-4.084188
AAC75798.1	1	199	None	198	-807.5361	-4.078465
AAC75799.2	1	224	None	223	-941.8385	-4.223491
AAC75800.1	1	363	None	362	-1430.426	-3.951454
AAC75801.1	1	160	None	159	-649.3375	-4.083884
AAC75802.1	1	502	None	501	-2057.171	-4.10613
AAC75803.1	1	888	None	887	-3658.579	-4.124667
AAC75804.1	1	244	None	243	-911.5495	-3.751233
AAC75805.1	1	570	None	569	-2139.117	-3.759432
AAC75806.1	1	599	None	598	-2245.486	-3.754994
AAC75807.1	1	121	None	120	-463.7382	-3.864485
AAC75808.2	1	423	None	422	-1622.949	-3.845851
AAC75809.2	1	86	None	85	-333.1118	-3.918962
AAC75810.1	1	191	None	190	-728.9745	-3.836708
AAC75811.2	1	286	None	285	-1085.527	-3.808866
AAC75812.2	1	259	None	258	-982.3185	-3.807436
AAC75813.2	1	445	None	444	-1696.579	-3.821124
AAT48151.1	1	484	None	483	-1842.597	-3.814901
AAC75816.2	1	261	None	260	-1013.215	-3.896979
AAC75817.1	1	425	None	424	-1639.535	-3.866828
AAC75818.1	1	492	None	491	-1888.413	-3.846055
AAC75819.1	1	223	None	222	-868.4331	-3.911861
ACO60004.1	1	46	None	45	-173.5336	-3.856303
AAC75820.2	1	290	None	289	-1204.745	-4.168668
AAC75821.1	1	432	None	431	-1626.271	-3.773251
AAC75822.1	1	545	None	544	-2088.204	-3.838609
AAC75823.1	1	263	None	262	-986.0243	-3.763452
AAC75824.1	1	111	None	110	-450.0833	-4.091666
AAC75825.1	1	82	None	81	-309.7304	-3.823832
AAC75826.1	1	744	None	743	-2820.527	-3.796134
AAC75827.1	1	433	None	432	-1677.947	-3.884137
AAC75828.1	1	918	None	917	-3482.385	-3.797585
AAC75829.1	1	446	None	445	-1654.555	-3.7181
AAC75830.1	1	446	None	445	-1689.927	-3.797589
AAC75831.1	1	450	None	449	-1705.786	-3.799079
AAC75832.1	1	149	None	148	-564.9129	-3.816979
AAC75833.1	1	260	None	259	-986.4616	-3.808732
AAC75834.1	1	109	None	108	-412.3362	-3.817928
AAC75835.1	1	181	None	180	-704.2874	-3.912708
AAC75836.1	1	282	None	281	-1094.587	-3.895327
AAC75837.1	1	454	None	453	-1723.09	-3.80373
AAC75838.1	1	429	None	428	-1620.562	-3.786361
AAC75839.1	1	455	None	454	-1693.8	-3.730838
AAC75840.2	1	251	None	250	-962.5473	-3.850189
AAC75841.2	1	382	None	381	-1443.237	-3.788024
AAC75842.1	1	215	None	214	-839.0232	-3.920669
AAC75843.1	1	438	None	437	-1725.822	-3.94925
AAC75844.1	1	591	None	590	-2245.605	-3.806109
AAC75845.2	1	472	None	471	-1818.211	-3.86032
AAC75846.1	1	140	None	139	-542.1135	-3.900097
AAC75847.1	1	243	None	242	-939.6368	-3.882797
AAC75848.1	1	366	None	365	-1385.707	-3.796456
AAC75849.1	1	131	None	130	-492.4696	-3.788227
AAC75850.1	1	305	None	304	-1183.626	-3.893508
AAC75851.2	1	75	None	74	-282.0378	-3.811322
AAC75852.1	1	401	None	400	-1507.79	-3.769474
AAC75853.1	1	147	None	146	-544.2434	-3.727695
AAC75854.1	1	268	None	267	-1003.145	-3.757097
AAC75855.1	1	365	None	364	-1381.747	-3.796008
AAC75856.2	1	417	None	416	-1590.61	-3.823582
AAC75857.1	1	443	None	442	-1673.797	-3.78687
AAC75858.1	1	608	None	607	-2337.991	-3.851715
AAC75859.1	1	1180	None	1179	-4467.86	-3.789533
AAC75860.1	1	962	None	961	-3661.795	-3.810401
AAC75861.1	1	1122	None	1121	-4241.02	-3.783247
AAC75862.1	1	107	None	106	-420.0218	-3.962469
AAC75863.2	1	135	None	134	-521.2844	-3.890182
AAC75864.1	1	187	None	186	-707.3518	-3.802967
AAC75865.1	1	156	None	155	-612.6484	-3.95257
AAC75866.1	1	264	None	263	-996.3007	-3.788215
AAC75867.1	1	291	None	290	-1099.063	-3.789873
AAC75868.1	1	748	None	747	-2844.393	-3.807756
AAC75869.1	1	176	None	175	-697.5695	-3.986111
AAC75870.1	1	229	None	228	-890.6776	-3.906481
AAC75871.1	1	237	None	236	-892.7129	-3.782682
AAC75872.1	1	72	None	71	-270.7949	-3.814013
AAC75873.1	1	346	None	345	-1318.679	-3.822258
AAC75874.1	1	397	None	396	-1495.424	-3.776322
AAC75875.1	1	719	None	718	-2738.136	-3.813559
AAC75876.1	1	343	None	342	-1305.617	-3.817593
AAC75877.1	1	420	None	419	-1590.743	-3.796523
AAC75878.1	1	311	None	310	-1217.736	-3.92818
AAC75879.1	1	230	None	229	-884.3504	-3.861792
AAC75880.1	1	472	None	471	-1798.589	-3.818659
AAC75881.1	1	253	None	252	-964.5206	-3.827463
AAC75882.1	1	278	None	277	-1080.947	-3.902335
AAC75883.2	1	393	None	392	-1519.465	-3.876186
AAC75884.1	1	409	None	408	-1643.395	-4.027929
AAC75885.2	1	210	None	209	-866.1022	-4.14403
AAC75886.1	1	269	None	268	-1114.414	-4.158259
AAC75887.2	1	160	None	159	-656.4195	-4.128425
ACO60005.1	1	26	None	25	-101.3547	-4.054187
AAC75888.2	1	141	None	140	-590.8003	-4.220002
AAC75890.1	1	163	None	162	-672.0181	-4.14826
AAC75891.1	1	458	None	457	-1927.464	-4.217646
AAC75892.1	1	72	None	71	-297.288	-4.187154
AAC75899.1	1	301	None	300	-1225.15	-4.083834
AAC75900.3	1	121	None	120	-479.4277	-3.995231
AAC75903.2	1	251	None	250	-1000.789	-4.003157
AAC75904.1	1	752	None	751	-2898	-3.858854
AAC75905.1	1	292	None	291	-1123.004	-3.85912
AAC75906.1	1	159	None	158	-629.5213	-3.984312
AAC75907.1	1	592	None	591	-2328.199	-3.939423
AAT48152.1	1	396	None	395	-1490.167	-3.772576
AAC75909.1	1	398	None	397	-1506.583	-3.794919
AAC75910.1	1	403	None	402	-1519.206	-3.779118
AAC75911.2	1	461	None	460	-1780.816	-3.87134
AAC75912.1	1	310	None	309	-1151.822	-3.72758
AAC75913.1	1	541	None	540	-2068.604	-3.830748
AAC75914.2	1	256	None	255	-1037.506	-4.06865
AAC75915.1	1	192	None	191	-779.7712	-4.082572
AAC75916.1	1	1032	None	1031	-3952.889	-3.834034
AAC75917.2	1	442	None	441	-1672.671	-3.792905
AAC75918.1	1	259	None	258	-976.7557	-3.785875
AAC75919.1	1	956	None	955	-3638.909	-3.810376
AAC75920.2	1	466	None	465	-1810.024	-3.892525
AAC75921.1	1	439	None	438	-1677.471	-3.829842
AAT48153.1	1	455	None	454	-1752.524	-3.860185
AAC75924.2	1	162	None	161	-641.1613	-3.982369
AAC75925.2	1	639	None	638	-2513.022	-3.938906
AAC75926.2	1	482	None	481	-1892.814	-3.935165
ACO60006.1	1	41	None	40	-159.6898	-3.992245
AAC75927.1	1	182	None	181	-713.3255	-3.941025
AAC75928.1	1	505	None	504	-1856.096	-3.682731
AAC75929.1	1	365	None	364	-1359.54	-3.735001
AAC75930.1	1	577	None	576	-2165.321	-3.759238
AAC75931.1	1	236	None	235	-886.89	-3.774
AAC75932.1	1	298	None	297	-1121.993	-3.777755
AAC75933.1	1	173	None	172	-644.2618	-3.745708
AAC75934.1	1	135	None	134	-520.489	-3.884246
AAC75935.1	1	88	None	87	-339.7321	-3.904966
AAC75936.1	1	326	None	325	-1212.1	-3.729539
AAC75937.1	1	219	None	218	-832.7439	-3.819926
AAC75938.1	1	103	None	102	-390.0564	-3.824082
AAC75939.1	1	479	None	478	-1795.412	-3.756092
AAC75940.1	1	247	None	246	-959.4525	-3.900213
AAC75941.1	1	957	None	956	-3539.605	-3.702516
AAC75942.1	1	129	None	128	-476.1667	-3.720052
AAC75943.1	1	364	None	363	-1338.664	-3.687779
AAC75944.1	1	400	None	399	-1494.264	-3.745022
AAC75945.1	1	392	None	391	-1484.134	-3.795739
AAC75946.1	1	441	None	440	-1649.162	-3.748096
AAC75947.2	1	192	None	191	-731.1476	-3.827998
AAC75948.1	1	109	None	108	-431.8622	-3.998724
AAC75949.1	1	182	None	181	-710.5837	-3.925877
ACO60007.1	1	19	None	18	-78.96517	-4.386954
AAC75950.1	1	410	None	409	-1530.375	-3.741749
AAC75951.1	1	219	None	218	-816.1443	-3.743781
AAC75953.1	1	297	None	296	-1129.217	-3.814924
AAC75954.1	1	714	None	713	-2691.182	-3.774448
AAC75955.1	1	331	None	330	-1255.562	-3.804733
AAC75956.2	1	261	None	260	-990.0434	-3.807859
AAC75957.1	1	492	None	491	-1881.529	-3.832035
AAC75958.2	1	298	None	297	-1147.778	-3.864571
AAC75959.1	1	246	None	245	-935.2352	-3.817287
AAC75960.1	1	211	None	210	-816.1462	-3.886411
AAC75961.1	1	286	None	285	-1080.85	-3.792457
AAC75962.1	1	359	None	358	-1369.036	-3.824122
AAC75963.1	1	387	None	386	-1459.009	-3.779815
AAC75964.1	1	339	None	338	-1324.614	-3.918976
AAC75965.1	1	237	None	236	-936.276	-3.967271
AAC75966.1	1	169	None	168	-630.3492	-3.752079
AAC75967.1	1	321	None	320	-1222.482	-3.820257
AAT48154.1	1	425	None	424	-1587.817	-3.744852
AAC75970.1	1	462	None	461	-1758.931	-3.815469
AAC75971.1	1	147	None	146	-584.9812	-4.00672
AAT48155.1	1	663	None	662	-2480.616	-3.747154
AAC75973.2	1	252	None	251	-976.1654	-3.889105
AAC75974.1	1	306	None	305	-1139.835	-3.737163
AAC75975.1	1	658	None	657	-2499.902	-3.805026
AAC75976.2	1	43	None	42	-166.7305	-3.969773
AAC75977.1	1	71	None	70	-298.3867	-4.262667
AAC75979.1	1	384	None	383	-1442.683	-3.766796
AAC75980.1	1	464	None	463	-1728.613	-3.733505
AAC75981.1	1	165	None	164	-641.0703	-3.908965
AAC75982.1	1	235	None	234	-903.1006	-3.859404
AAC75983.2	1	243	None	242	-924.5467	-3.820441
AAC75984.1	1	316	None	315	-1161.654	-3.687791
AAC75985.2	1	187	None	186	-704.4433	-3.78733
AAC75986.1	1	138	None	137	-524.3462	-3.827345
AAC75987.2	1	326	None	325	-1245.063	-3.830962
AAC75988.1	1	234	None	233	-898.2507	-3.855153
AAC75989.1	1	188	None	187	-695.9788	-3.721812
AAC75990.2	1	96	None	95	-357.3711	-3.761801
AAC75991.1	1	197	None	196	-733.8602	-3.744185
AAC75992.1	1	378	None	377	-1428.463	-3.789027
AAC75993.1	1	335	None	334	-1274.912	-3.817101
AAC75994.1	1	348	None	347	-1321.96	-3.809684
AAC75995.1	1	239	None	238	-878.287	-3.690281
AAC75996.2	1	108	None	107	-401.4695	-3.752051
AAC75997.1	1	239	None	238	-899.6804	-3.78017
AAC75998.1	1	350	None	349	-1350.553	-3.869778
AAC75999.1	1	91	None	90	-340.8434	-3.787149
AAC76000.2	1	359	None	358	-1355.027	-3.784992
AAC76001.2	1	418	None	417	-1589.118	-3.810835
AAC76002.2	1	711	None	710	-2711.013	-3.818328
AAC76003.1	1	235	None	234	-897.6512	-3.836116
AAC76004.1	1	178	None	177	-681.4765	-3.850149
AAC76007.1	1	136	None	135	-530.5715	-3.930159
AAC76008.2	1	269	None	268	-1059.851	-3.954667
AAT48156.1	1	1520	None	1519	-5852.213	-3.852675
AAC76011.1	1	560	None	559	-2136.015	-3.821136
AAC76012.1	1	723	None	722	-2687.348	-3.722089
AAC76013.1	1	134	None	133	-492.9988	-3.706758
AAT48157.1	1	407	None	406	-1542.111	-3.798303
AAT48158.1	1	350	None	349	-1320.96	-3.784985
AAC76015.1	1	499	None	498	-1890.589	-3.796364
AAC76016.1	1	254	None	253	-970.4137	-3.835627
AAC76018.1	1	338	None	337	-1329.719	-3.945753
AAT48159.1	1	355	None	354	-1367.7	-3.86356
AAC76020.1	1	252	None	251	-963.8061	-3.839865
AAC76021.1	1	237	None	236	-925.3891	-3.92114
AAC76022.1	1	230	None	229	-890.754	-3.889756
AAC76023.1	1	499	None	498	-1904.461	-3.82422
AAC76024.1	1	619	None	618	-2328.586	-3.767939
AAC76025.2	1	288	None	287	-1076.068	-3.749367
AAC76026.1	1	82	None	81	-306.3114	-3.781622
AAC76027.1	1	113	None	112	-438.0645	-3.911291
AAC76028.1	1	162	None	161	-624.128	-3.876571
AAC76029.1	1	164	None	163	-612.5155	-3.757764
AAC76030.1	1	567	None	566	-2136.273	-3.774333
AAC76031.1	1	392	None	391	-1480.313	-3.785968
AAC76032.1	1	328	None	327	-1261.714	-3.858452
AAC76033.1	1	372	None	371	-1420.475	-3.828775
AAC76034.1	1	95	None	94	-364.1981	-3.874447
AAC76037.1	1	346	None	345	-1312.105	-3.803203
AAC76038.1	1	164	None	163	-615.6644	-3.777082
AAC76039.1	1	294	None	293	-1118.472	-3.817311
AAC76041.1	1	141	None	140	-520.0484	-3.714632
AAC76042.1	1	244	None	243	-915.3099	-3.766707
AAC76044.1	1	395	None	394	-1514.86	-3.844821
AAC76045.1	1	219	None	218	-821.7763	-3.769616
AAC76046.2	1	318	None	317	-1207.493	-3.809128
AAC76047.1	1	387	None	386	-1428.043	-3.699594
AAC76048.2	1	275	None	274	-1051.566	-3.837831
AAT48160.1	1	308	None	307	-1192.26	-3.883584
AAC76050.1	1	85	None	84	-332.5214	-3.958588
AAT48161.1	1	739	None	738	-2808.613	-3.805709
AAC76053.1	1	470	None	469	-1813.384	-3.86649
AAC76054.1	1	245	None	244	-962.4604	-3.94451
AAC76055.1	1	752	None	751	-2792.424	-3.718274
AAC76056.1	1	535	None	534	-2071.301	-3.878842
AAC76057.1	1	131	None	130	-528.1818	-4.062937
AAC76058.1	1	98	None	97	-398.6686	-4.109986
AAT48162.1	1	160	None	159	-613.1285	-3.856154
AAC76060.1	1	130	None	129	-489.4443	-3.794142
AAC76061.1	1	219	None	218	-820.4046	-3.763324
AAC76062.1	1	449	None	448	-1727.48	-3.855983
AAC76063.1	1	110	None	109	-458.2544	-4.204169
AAC76064.1	1	193	None	192	-725.5817	-3.779071
AAC76065.1	1	104	None	103	-398.228	-3.866291
AAC76066.1	1	630	None	629	-2359.21	-3.750732
AAC76067.1	1	193	None	192	-734.7929	-3.827046
AAC76068.1	1	275	None	274	-1054.692	-3.849239
AAC76069.1	1	140	None	139	-557.5402	-4.01108
AAC76070.1	1	209	None	208	-816.1699	-3.923894
AAC76071.2	1	493	None	492	-1881.602	-3.824394
AAC76073.3	1	223	None	222	-859.1216	-3.869917
AAC76074.1	1	386	None	385	-1460.802	-3.79429
AAC76075.2	1	262	None	261	-1006.289	-3.855515
AAC76076.1	1	257	None	256	-993.4562	-3.880688
AAC76077.1	1	217	None	216	-807.0373	-3.736284
AAC76078.2	1	96	None	95	-379.6665	-3.99649
AAC76079.1	1	183	None	182	-719.5955	-3.953821
AAC76080.3	1	121	None	120	-479.4277	-3.995231
AAC76081.1	1	301	None	300	-1225.15	-4.083834
AAC76083.2	1	249	None	248	-1005.334	-4.053765
AAC76084.1	1	354	None	353	-1448.714	-4.104005
AAC76085.1	1	66	None	65	-256.9443	-3.95299
AAC76086.1	1	209	None	208	-840.6566	-4.041618
AAC76087.1	1	553	None	552	-2101.865	-3.807727
ACO60008.1	1	19	None	18	-76.74697	-4.263721
ACO60009.1	1	19	None	18	-73.29677	-4.072043
AAC76088.1	1	477	None	476	-1776.395	-3.731922
AAC76089.1	1	946	None	945	-3524.749	-3.729893
AAC76090.1	1	433	None	432	-1599.903	-3.703478
AAC76091.1	1	206	None	205	-778.3299	-3.796731
AAC76092.1	1	412	None	411	-1556.216	-3.786413
AAC76093.1	1	273	None	272	-1025.723	-3.771041
AAC76094.2	1	122	None	121	-454.6169	-3.757165
AAC76095.1	1	205	None	204	-808.2662	-3.962089
AAC76096.1	1	310	None	309	-1192.826	-3.860278
AAC76097.1	1	303	None	302	-1155.56	-3.826357
AAC76098.1	1	201	None	200	-752.6341	-3.763171
AAC76099.1	1	487	None	486	-1846.642	-3.799675
AAC76100.1	1	337	None	336	-1250.215	-3.720878
AAC76101.1	1	71	None	70	-268.4034	-3.834334
AAC76102.1	1	581	None	580	-2250.5	-3.880173
AAC76103.1	1	613	None	612	-2264.718	-3.70052
AAC76104.1	1	168	None	167	-643.1374	-3.851122
AAC76105.1	1	254	None	253	-955.0361	-3.774846
AAC76106.1	1	207	None	206	-772.2688	-3.748878
AAC76107.1	1	506	None	505	-1909.054	-3.780304
AAC76108.3	1	459	None	458	-1735.362	-3.789
AAC76109.1	1	110	None	109	-403.7618	-3.704237
AAC76110.1	1	327	None	326	-1245.081	-3.819267
AAT48164.1	1	1030	None	1029	-3898.076	-3.788217
AAC76112.1	1	149	None	148	-571.8842	-3.864082
AAT48165.1	1	477	None	476	-1800.123	-3.781771
AAC76114.1	1	356	None	355	-1372.618	-3.866529
AAC76115.1	1	783	None	782	-2915.485	-3.728242
AAC76116.1	1	672	None	671	-2533.316	-3.775433
AAC76117.1	1	138	None	137	-538.2075	-3.928522
AAC76118.1	1	104	None	103	-415.8329	-4.037213
AAC76119.2	1	378	None	377	-1416.495	-3.757281
AAC76120.2	1	167	None	166	-642.29	-3.869217
AAC76121.1	1	230	None	229	-884.9841	-3.864559
AAC76122.2	1	328	None	327	-1236.029	-3.779904
AAT48166.1	1	321	None	320	-1182.018	-3.693805
AAC76124.1	1	414	None	413	-1554.825	-3.764709
AAC76125.1	1	183	None	182	-720.3905	-3.958189
AAC76126.1	1	495	None	494	-1843.006	-3.730781
AAC76127.1	1	470	None	469	-1732.698	-3.694453
AAC76128.2	1	432	None	431	-1609.334	-3.733952
AAC76129.2	1	258	None	257	-966.5475	-3.760885
AAC76130.1	1	220	None	219	-837.3422	-3.82348
AAC76131.1	1	127	None	126	-503.7023	-3.997638
AAC76132.2	1	122	None	121	-460.8136	-3.808377
AAC76133.1	1	101	None	100	-375.3799	-3.753799
AAC76134.1	1	134	None	133	-513.2441	-3.858978
AAC76135.1	1	99	None	98	-373.4627	-3.810844
AAC76136.2	1	130	None	129	-480.0531	-3.721342
AAC76137.1	1	328	None	327	-1252.893	-3.831477
AAC76138.1	1	121	None	120	-458.4675	-3.820563
AAC76139.1	1	118	None	117	-464.0717	-3.966424
AAC76140.1	1	298	None	297	-1130.662	-3.806943
AAC76141.1	1	233	None	232	-906.6972	-3.908178
AAC76142.2	1	54	None	53	-198.6592	-3.748286
AAT48167.1	1	436	None	435	-1645.118	-3.78188
AAT48168.3	1	443	None	442	-1675.431	-3.790569
AAT48169.1	1	454	None	453	-1739.452	-3.839849
AAC76148.2	1	129	None	128	-486.0705	-3.797426
AAT48170.1	1	764	None	763	-2861.435	-3.750242
AAC76150.2	1	402	None	401	-1558.838	-3.887376
AAC76151.1	1	443	None	442	-1688.33	-3.819751
AAC76152.1	1	329	None	328	-1254.083	-3.823422
AAC76153.1	1	312	None	311	-1235.37	-3.972252
AAC76154.2	1	72	None	71	-296.6888	-4.178716
AAC76155.2	1	179	None	178	-738.7931	-4.150523
AAC76156.1	1	395	None	394	-1638.406	-4.15839
AAC76158.2	1	381	None	380	-1439.03	-3.786921
AAC76159.3	1	294	None	293	-1079.994	-3.685986
AAC76160.1	1	256	None	255	-967.5019	-3.794125
AAC76161.1	1	444	None	443	-1662.804	-3.753508
AAC76162.1	1	523	None	522	-1989.807	-3.811891
AAC76163.1	1	111	None	110	-440.9526	-4.00866
AAC76164.1	1	154	None	153	-611.1238	-3.994273
AAC76165.1	1	269	None	268	-1031.358	-3.848352
AAC76166.1	1	426	None	425	-1585.993	-3.731749
AAC76167.2	1	157	None	156	-587.5956	-3.766638
AAC76170.1	1	384	None	383	-1452.417	-3.792212
AAC76171.1	1	286	None	285	-1084.459	-3.80512
AAC76172.1	1	158	None	157	-593.2673	-3.778773
AAC76173.1	1	267	None	266	-1010.019	-3.797062
AAC76174.1	1	263	None	262	-991.0786	-3.782743
AAC76175.1	1	251	None	250	-972.8072	-3.891229
AAC76176.1	1	194	None	193	-766.2575	-3.970246
AAC76177.1	1	231	None	230	-917.9906	-3.991263
AAC76178.1	1	838	None	837	-3293.142	-3.934459
AAC76179.1	1	363	None	362	-1465.709	-4.048921
AAC76180.1	1	286	None	285	-1052.023	-3.691307
AAC76181.1	1	678	None	677	-2541.82	-3.754534
AAC76182.1	1	131	None	130	-519.9457	-3.999582
AAC76183.1	1	196	None	195	-758.7699	-3.891128
AAC76184.1	1	191	None	190	-722.5631	-3.802964
AAC76185.1	1	346	None	345	-1297.944	-3.762156
AAC76186.2	1	211	None	210	-811.9626	-3.866489
AAC76187.2	1	172	None	171	-639.5869	-3.740274
AAC76188.1	1	147	None	146	-562.6825	-3.85399
AAC76189.1	1	100	None	99	-375.2182	-3.790083
AAC76190.1	1	167	None	166	-618.3118	-3.72477
AAC76191.1	1	174	None	173	-641.4681	-3.707908
AAC76192.1	1	331	None	330	-1251.279	-3.791755
AAC76193.2	1	292	None	291	-1091.521	-3.750932
AAC76194.1	1	335	None	334	-1262.981	-3.78138
AAC76195.1	1	414	None	413	-1546.743	-3.74514
AAC76196.2	1	629	None	628	-2337.367	-3.721922
ACO60010.1	1	26	None	25	-103.8895	-4.155581
AAC76197.1	1	294	None	293	-1167.487	-3.984597
AAC76198.2	1	711	None	710	-2636.052	-3.712749
AAC76199.1	1	89	None	88	-339.2151	-3.854717
AAC76200.1	1	314	None	313	-1176.486	-3.758742
AAC76201.1	1	133	None	132	-490.3517	-3.714786
AAC76202.1	1	890	None	889	-3336.573	-3.753176
AAC76203.1	1	495	None	494	-1828.519	-3.701455
AAC76204.4	1	150	None	149	-577.9027	-3.878541
AAC76205.1	1	447	None	446	-1684.861	-3.777715
AAC76206.2	1	541	None	540	-2207.767	-4.088457
AAC76207.1	1	110	None	109	-421.7706	-3.869455
AAC76208.1	1	445	None	444	-1669.094	-3.759221
AAC76209.2	1	282	None	281	-1091.94	-3.885907
AAC76210.1	1	644	None	643	-2444.278	-3.801366
AAC76211.1	1	209	None	208	-817.7959	-3.931711
AAC76212.1	1	97	None	96	-370.5781	-3.860189
AAC76213.2	1	158	None	157	-589.2891	-3.753434
AAC76214.1	1	477	None	476	-1853.092	-3.89305
AAC76215.1	1	390	None	389	-1444.78	-3.714088
AAC76216.1	1	321	None	320	-1263.851	-3.949535
AAC76217.1	1	85	None	84	-323.4428	-3.850509
AAC76218.1	1	103	None	102	-387.7818	-3.801783
AAC76219.1	1	323	None	322	-1224.503	-3.802804
AAC76220.1	1	92	None	91	-359.2698	-3.94802
AAC76221.1	1	419	None	418	-1569.074	-3.753766
AAC76222.2	1	84	None	83	-318.2123	-3.833883
AAC76223.2	1	97	None	96	-372.4614	-3.879806
AAC76224.1	1	211	None	210	-784.3314	-3.734912
AAC76225.1	1	183	None	182	-691.4212	-3.799018
AAC76226.1	1	260	None	259	-989.8287	-3.821733
AAC76227.1	1	269	None	268	-1037.766	-3.872261
AAC76228.1	1	325	None	324	-1255.358	-3.874562
AAC76229.1	1	328	None	327	-1251.377	-3.826841
AAC76230.1	1	188	None	187	-700.4476	-3.745709
AAC76231.1	1	191	None	190	-759.3792	-3.996732
AAC76232.1	1	185	None	184	-701.5087	-3.812547
AAC76233.1	1	241	None	240	-916.7065	-3.81961
AAC76234.1	1	477	None	476	-1810.341	-3.803237
AAC76235.1	1	95	None	94	-356.549	-3.793074
AAC76236.1	1	163	None	162	-619.8921	-3.826495
AAC76237.1	1	284	None	283	-1086.936	-3.840764
AAC76238.1	1	90	None	89	-339.8882	-3.818969
AAC76239.1	1	210	None	209	-817.0671	-3.909412
AAC76240.1	1	242	None	241	-939.6828	-3.899099
AAC76241.2	1	217	None	216	-800.7543	-3.707196
AAT48172.1	1	778	None	777	-2890.688	-3.72032
AAC76243.1	1	309	None	308	-1169.974	-3.798618
AAC76244.2	1	1486	None	1485	-5571.062	-3.751557
AAC76245.1	1	472	None	471	-1759.513	-3.735696
AAC76246.1	1	254	None	253	-1016.489	-4.017742
AAC76247.1	1	224	None	223	-906.7236	-4.066025
AAC76248.1	1	793	None	792	-3207.351	-4.049685
AAC76250.1	1	338	None	337	-1329.719	-3.945753
AAC76251.1	1	238	None	237	-972.1577	-4.101931
